id_categoria,nombre_categoria,id_electrodomestico,nombre_electrodomestico,id_marca,nombre_marca,id_modelo,nombre_modelo,año_fabricacion,descripcion,voltaje,potencia
C05,cuidado,E01076,Cortadora de cabello,M01076,Xiaomi,MD1076,Xiaomi-684S,2025,Diseño compacto,110,1783
C05,cuidado,E01077,Rizador de cabello,M01077,Philips,MD1077,Philips-738Q,2015,Resistente al agua,220,288
C05,cuidado,E01078,Cepillo de dientes eléctrico,M01078,GHD,MD1078,GHD-434L,2021,Ideal para uso diario,110,981
C05,cuidado,E01079,Sauna facial,M01079,Beurer,MD1079,Beurer-218Q,2018,Ideal para uso diario,220,2100
C05,cuidado,E01080,Masajeador facial,M01080,GHD,MD1080,GHD-521L,2019,Carga rápida,110,2413
C05,cuidado,E01081,Rizador de cabello,M01081,Revlon,MD1081,Revlon-613S,2017,Alta durabilidad,220,268
C05,cuidado,E01082,Esterilizador UV portátil,M01082,Conair,MD1082,Conair-271X,2020,Batería de larga duración,110,481
C05,cuidado,E01083,Plancha para cabello,M01083,Remington,MD1083,Remington-950L,2021,Diseño ergonómico,110,2089
C05,cuidado,E01084,Sauna facial,M01084,Philips,MD1084,Philips-763Q,2016,Diseño compacto,110,456
C05,cuidado,E01085,Plancha para cabello,M01085,Xiaomi,MD1085,Xiaomi-479Q,2016,Resistente al agua,220,466
C05,cuidado,E01086,Depiladora eléctrica,M01086,Babyliss,MD1086,Babyliss-765S,2016,Diseño ergonómico,110,1414
C05,cuidado,E01087,Rizador de cabello,M01087,Xiaomi,MD1087,Xiaomi-812P,2019,Alta durabilidad,110,640
C05,cuidado,E01088,Plancha para cabello,M01088,Rowenta,MD1088,Rowenta-909X,2016,Ligero y portátil,220,2105
C05,cuidado,E01089,Esterilizador UV portátil,M01089,Oral-B,MD1089,Oral-B-928P,2017,Ligero y portátil,110,2078
C05,cuidado,E01090,Esterilizador UV portátil,M01090,Braun,MD1090,Braun-332S,2024,Alta durabilidad,110,1332
C05,cuidado,E01091,Depiladora eléctrica,M01091,Remington,MD1091,Remington-684S,2025,Fácil de usar,220,2175
C05,cuidado,E01092,Masajeador facial,M01092,Wahl,MD1092,Wahl-664L,2024,Diseño compacto,110,17
C05,cuidado,E01093,Afeitadora eléctrica,M01093,Philips,MD1093,Philips-596S,2020,Fácil de usar,110,1008
C05,cuidado,E01094,Masajeador facial,M01094,Conair,MD1094,Conair-791L,2021,Ligero y portátil,110,2445
C05,cuidado,E01095,Recortadora de barba,M01095,Wahl,MD1095,Wahl-887X,2019,Carga rápida,220,45
C05,cuidado,E01096,Rizador de cabello,M01096,GHD,MD1096,GHD-266P,2018,Diseño compacto,110,1861
C05,cuidado,E01097,Afeitadora eléctrica,M01097,Babyliss,MD1097,Babyliss-489Q,2015,Ligero y portátil,220,212
C05,cuidado,E01098,Plancha para cabello,M01098,Revlon,MD1098,Revlon-704L,2016,Diseño compacto,110,158
C05,cuidado,E01099,Removedor de puntos negros,M01099,Babyliss,MD1099,Babyliss-908S,2024,Carga rápida,110,2363
C05,cuidado,E01100,Recortadora de barba,M01100,Beurer,MD1100,Beurer-243X,2015,Carga rápida,110,1173
